,bin_id,reserveX,reserveY,bin_price,reserveX_in_Y
63,8375753,0.0,747.200137,7.005509334395312,0.0
64,8375754,0.0,734.506927,7.019520353064103,0.0
65,8375755,0.0,731.568879,7.033559393770231,0.0
66,8375756,0.0,728.630832,7.0476265125577715,0.0
67,8375757,0.0,725.937622,7.061721765582887,0.0
68,8375758,0.0,722.999574,7.0758452091140525,0.0
69,8375759,0.0,720.306364,7.089996899532281,0.0
70,8375760,0.0,717.368316,7.104176893331346,0.0
71,8375761,0.0,714.675106,7.118385247118008,0.0
72,8375762,0.0,711.737058,7.132622017612245,0.0
73,8375763,0.0,1059.043848,7.146887261647469,0.0
74,8375764,0.0,1806.1058,7.161181036170763,0.0
75,8375765,0.0,703.167753,7.175503398243105,0.0
76,8375766,0.0,700.474542,7.189854405039592,0.0
77,8375767,0.0,697.536495,7.204234113849671,0.0
78,8375768,0.0,694.843285,7.218642582077369,0.0
79,8375769,0.0,691.905237,7.233079867241525,0.0
80,8375770,0.0,689.212027,7.247546026976008,0.0
81,8375771,0.0,8118.327584,7.262041119029959,0.0
82,8375772,0.0,683.580769,7.276565201268021,0.0
83,8375773,0.0,680.642721,7.291118331670556,0.0
84,8375774,0.0,826.494674,7.305700568333897,0.0
85,8375775,0.0,675.011463,7.3203119694705645,0.0
86,8375776,0.0,672.073416,7.334952593409506,0.0
87,8375777,0.0,669.380205,7.349622498596325,0.0
88,8375778,0.0,666.442158,7.364321743593518,0.0
89,8375779,0.0,663.748948,7.379050387080705,0.0
90,8375780,0.0,660.8109,7.393808487854865,0.0
91,8375781,0.0,658.11769,7.4085961048305755,0.0
92,8375782,0.0,655.179642,7.423413297040238,0.0
93,8375783,0.0,652.241595,7.438260123634317,0.0
94,8375784,0.0,649.548384,7.453136643881586,0.0
95,8375785,0.0,646.610335,7.468042917169349,0.0
96,8375786,0.0,643.917125,7.482979003003688,0.0
97,8375787,0.0,640.979078,7.497944961009696,0.0
98,8375788,0.0,57138.285867,7.512940850931716,0.0
99,8375789,0.0,635.34782,7.527966732633579,0.0
100,8375790,0.0,632.654609,7.543022666098845,0.0
101,8375791,0.0,629.716562,7.558108711431043,0.0
102,8375792,0.0,626.778514,7.573224928853905,0.0
103,8375793,0.0,624.085304,7.588371378711614,0.0
104,8375794,0.0,621.147256,7.603548121469037,0.0
105,8375795,0.0,618.454046,7.618755217711975,0.0
106,8375796,0.0,615.515998,7.6339927281473985,0.0
107,8375797,0.0,612.822788,7.649260713603693,0.0
108,8375798,0.0,609.884741,7.664559235030901,0.0
109,8375799,0.0,607.19153,7.679888353500963,0.0
110,8375800,0.0,604.253483,7.695248130207964,0.0
111,8375801,0.0,601.806432,7.710638626468381,0.0
112,8375802,0.0,599.109356,7.726059903721317,0.0
113,8375803,0.0,596.167441,7.74151202352876,0.0
114,8375804,0.0,593.470364,7.756995047575818,0.0
115,8375805,0.0,590.528449,7.772509037670969,0.0
116,8375806,0.0,587.831372,7.788054055746311,0.0
117,8375807,0.0,584.889457,7.803630163857804,0.0
118,8375808,0.0,581.947543,7.81923742418552,0.0
119,8375809,0.0,579.250467,7.834875899033889,0.0
120,8375810,0.0,576.308552,7.850545650831958,0.0
121,8375811,0.0,573.611475,7.8662467421336215,0.0
122,8375812,0.0,570.66956,7.88197923561789,0.0
123,8375813,0.0,567.972483,7.8977431940891245,0.0
124,8375814,0.0,565.030568,7.913538680477302,0.0
125,8375815,0.0,562.333492,7.929365757838258,0.0
126,8375816,0.0,559.391577,7.945224489353934,0.0
127,8375817,0.0,556.449663,7.961114938332641,0.0
128,8375818,0.0,553.752585,7.977037168209307,0.0
129,8375819,0.0,550.810671,7.992991242545726,0.0
130,8375820,0.0,2703.838447,8.008977225030817,0.0
131,8375821,0.0,693.829668,8.024995179480879,0.0
132,8375822,0.0,693.820863,8.04104516983984,0.0
133,8375823,0.0,693.812088,8.05712726017952,0.0
134,8375824,0.0,693.80331,8.07324151469988,0.0
135,8375825,0.0,693.794505,8.089387997729279,0.0
136,8375826,0.0,693.7857,8.105566773724739,0.0
137,8375827,0.0,693.776921,8.121777907272188,0.0
138,8375828,0.0,693.768116,8.138021463086732,0.0
139,8375829,0.0,693.759311,8.154297506012904,0.0
140,8375830,0.0,693.750532,8.170606101024932,0.0
141,8375831,0.0,693.741728,8.186947313226982,0.0
142,8375832,0.0,693.732922,8.203321207853435,0.0
143,8375833,0.0,693.724143,8.219727850269143,0.0
144,8375834,0.0,693.715338,8.23616730596968,0.0
145,8375835,0.0,693.706533,8.252639640581618,0.0
146,8375836,0.0,693.697754,8.269144919862782,0.0
147,8375837,0.0,693.688949,8.285683209702508,0.0
148,8375838,0.0,693.680171,8.302254576121914,0.0
149,8375839,0.0,693.671366,8.318859085274157,0.0
150,8375840,0.0,693.662561,8.335496803444705,0.0
151,8375841,0.0,693.653782,8.352167797051596,0.0
152,8375842,0.0,693.644977,8.368872132645699,0.0
153,8375843,0.0,693.636171,8.38560987691099,0.0
154,8375844,0.0,697.212251,8.402381096664811,0.0
155,8375845,0.0,697.134589,8.419185858858143,0.0
156,8375846,0.0,697.056748,8.436024230575859,0.0
157,8375847,0.0,696.979112,8.45289627903701,0.0
158,8375848,0.0,696.901271,8.469802071595083,0.0
159,8375849,0.0,696.823609,8.486741675738273,0.0
160,8375850,0.0,709.566473,8.50371515908975,0.0
161,8375851,0.0,703.461573,8.52072258940793,0.0
162,8375852,0.0,703.38391,8.537764034586745,0.0
163,8375853,0.0,703.306096,8.55483956265592,0.0
164,8375854,0.0,703.228433,8.57194924178123,0.0
165,8375855,0.0,703.150592,8.589093140264794,0.0
166,8375856,0.0,703.072956,8.606271326545322,0.0
167,8375857,0.0,702.995115,8.623483869198415,0.0
168,8375858,0.0,702.923047,8.640730836936811,0.0
169,8375859,0.0,790.493784,8.658012298610684,0.0
170,8375860,0.0,790.416116,8.675328323207905,0.0
171,8375861,0.0,3402.520787,8.692678979854321,0.0
172,8375862,0.0,799.599327,8.71006433781403,0.0
173,8375863,0.0,799.52148,8.727484466489658,0.0
174,8375864,0.0,799.444977,8.744939435422637,0.0
175,8375865,0.0,799.367878,8.762429314293483,0.0
176,8375866,0.0,1909.882131,8.77995417292207,0.0
177,8375867,0.0,2023.716798,8.797514081267915,0.0
178,8375868,0.0,2024.916524,8.81510910943045,0.0
179,8375869,0.0,2029.334807,8.83273932764931,0.0
180,8375870,0.0,2236.234723,8.850404806304608,0.0
181,8375871,0.0,4885.651989,8.868105615917218,0.0
182,8375872,0.0,2268.3633,8.885841827149052,0.0
183,8375873,0.0,2635.5044,8.90361351080335,0.0
184,8375874,0.0,2854.623788,8.921420737824958,0.0
185,8375875,0.0,3188.278542,8.939263579300608,0.0
186,8375876,0.0,3674.983964,8.957142106459209,0.0
187,8375877,0.0,4520.012547,8.975056390672126,0.0
188,8375878,0.0,5529.884617,8.99300650345347,0.0
189,8375879,0.0,6852.634951,9.010992516460378,0.0
190,8375880,0.0,8689.560018,9.0290145014933,0.0
191,8375881,0.0,13508.83051,9.047072530496285,0.0
192,8375882,0.0,13343.090512,9.065166675557279,0.0
193,8375883,0.0,45463.86908,9.083297008908394,0.0
194,8375884,0.0,43010.820288,9.10146360292621,0.0
195,8375885,0.0,40828.88597,9.119666530132061,0.0
196,8375886,0.0,41694.483665,9.137905863192326,0.0
197,8375887,0.0,46762.904351,9.156181674918711,0.0
198,8375888,0.0,45240.595741,9.174494038268548,0.0
199,8375889,1.08978316429e-07,49324.785701,9.192843026345086,1.0018205562071607e-06
200,8375890,5551.589720699038,0.0,9.211228712397777,51136.96263475533
201,8375891,4894.903033353911,0.0,9.22965116982257,45178.24750796298
202,8375892,4900.280614487047,0.0,9.248110472162217,45318.33646737117
203,8375893,5002.261267764051,0.0,9.266606693106542,46353.98774452997
204,8375894,4744.895972170606,0.0,9.285139906492754,44057.022943358024
205,8375895,4871.572191348656,0.0,9.30371018630574,45323.695819974266
206,8375896,4726.10691294316,0.0,9.32231760667835,44058.26968557428
207,8375897,4041.180733490996,0.0,9.340962241891708,37748.516644199626
208,8375898,3767.4321943666055,0.0,9.35964416637549,35261.82476021861
209,8375899,3333.1618826378244,0.0,9.378363454708243,31259.603588757098
210,8375900,2985.9280563671437,0.0,9.397120181617659,28059.124799346075
211,8375901,2781.770475174768,0.0,9.415914421980894,26192.91273583874
212,8375902,2607.6848059515078,0.0,9.434746250824855,24602.844446283925
213,8375903,2565.7827280727874,0.0,9.453615743326505,24255.923992064134
214,8375904,2521.424515513087,0.0,9.472522974813158,23884.251652454852
215,8375905,2405.381085805697,0.0,9.491468020762785,22830.597653672434
216,8375906,2600.463272974637,0.0,9.51045095680431,24731.578422596103
217,8375907,2420.133742999309,0.0,9.529471858717919,23062.59639824558
218,8375908,2365.017785559865,0.0,9.548530802435355,22582.445173725824
219,8375909,1693.0474054504366,0.0,9.567627864040226,16198.447531528607
220,8375910,1649.7363140502855,0.0,9.586763119768307,15815.631252879783
221,8375911,1638.0194410454176,0.0,9.605936646007844,15734.710975611462
222,8375912,1450.4851942420971,0.0,9.625148519299858,13961.135419625687
223,8375913,1444.3858931824502,0.0,9.644398816338459,13930.23359854479
224,8375914,1443.7181588978146,0.0,9.663687613971135,13951.641290206022
225,8375915,1431.1401012430156,0.0,9.683014989199078,13857.751051980007
226,8375916,1423.5391148718325,0.0,9.702381019177476,13811.718888189173
227,8375917,1354.868378844793,0.0,9.72178578121583,13171.74014087225
228,8375918,1326.1992401836112,0.0,9.741229352778262,12918.810966108822
229,8375919,1357.1077844189465,0.0,9.76071181148382,13246.337980834647
230,8375920,1617.063093353622,0.0,9.780233235106786,15815.25420888168
231,8375921,1860.263141453234,0.0,9.799793701577,18230.195016889247
232,8375922,1515.215051042545,0.0,9.819393288980155,14878.492503568888
233,8375923,1487.264591440854,0.0,9.839032075558116,14633.244020028398
234,8375924,1472.205120645186,0.0,9.858710139709231,14514.043550636548
235,8375925,1432.2182698908136,0.0,9.87842755998865,14148.064429208674
236,8375926,1694.9721443484325,0.0,9.898184415108627,16777.146863232905
237,8375927,1373.53712496345,0.0,9.917980783938845,13622.714811414104
238,8375928,1371.9606273754,0.0,9.937816745506721,13634.293296907157
239,8375929,1381.7435312718092,0.0,9.957692378997734,13758.977031074712
240,8375930,1408.3787046528505,0.0,9.97760776375573,14052.250297852519
241,8375931,1742.1647593442142,0.0,9.997562979283241,17417.401901831614
242,8375932,1577.9931869422956,0.0,10.01755810524181,15807.638439870147
243,8375933,1600.2724123000728,0.0,10.037593221452292,16062.883518180319
244,8375934,1650.6661527664676,0.0,10.057668407895196,16601.85281666121
245,8375935,1249.4678447002345,0.0,10.077783744710986,12591.866734859095
246,8375936,1242.1421413194541,0.0,10.097939312200408,12543.07596017051
247,8375937,1216.2999990922012,0.0,10.11813519082481,12306.687823414986
248,8375938,1217.7370999734806,0.0,10.138371461206459,12345.871061623451
249,8375939,1224.1389479828347,0.0,10.158648204128871,12435.59692553003
250,8375940,1239.031038338222,0.0,10.17896550053713,12612.05419333946
251,8375941,1863.297084421246,0.0,10.199323431538204,19004.369613054434
252,8375942,1208.5598088967145,0.0,10.219722078401281,12351.145362050185
253,8375943,1191.027184340264,0.0,10.240161522558084,12196.310745401866
254,8375944,1226.6407969165869,0.0,10.2606418456032,12586.121890366387
255,8375945,1262.1810030327297,0.0,10.281163129294406,12976.68879087593
256,8375946,1268.1425726809098,0.0,10.301725455552994,13064.05662225739
257,8375947,1276.3044240655913,0.0,10.3223289064641,13174.43404998027
258,8375948,1267.9378542715008,0.0,10.34297356427703,13114.247707876273
259,8375949,1249.366856150361,0.0,10.363659511405583,12948.01270197758
260,8375950,1147.6263391738983,0.0,10.384386830428394,11917.395842770178
261,8375951,1540.3134509848553,0.0,10.40515560408925,16027.20113656912
262,8375952,1133.902523340306,0.0,10.42596591529743,11822.02905961578
263,8375953,1112.5956566534671,0.0,10.446817847128024,11623.084162564564
264,8375954,1105.6447259365393,0.0,10.467711482822281,11573.569993607807
265,8375955,1071.179082439419,0.0,10.488646905787926,11235.219168572961
266,8375956,1454.8188843881912,0.0,10.509624199599502,15289.599753400485
267,8375957,1057.7601253472374,0.0,10.5306434479987,11138.894733542169
268,8375958,1057.1744622981723,0.0,10.551704734894699,11154.992779441382
269,8375959,1062.764425994329,0.0,10.572808144364487,11236.40437869369
270,8375960,1060.7097291021628,0.0,10.593953760653216,11237.10982358331
271,8375961,1430.4778181013019,0.0,10.615141668174523,15184.724692326505
272,8375962,1049.9036150628283,0.0,10.636371951510872,11167.165363044134
273,8375963,1053.638108486826,0.0,10.657644695413893,11229.30059780055
274,8375964,1064.7833908305668,0.0,10.67895998480472,11370.779223164307
275,8375965,1060.1496440412122,0.0,10.70031790477433,11343.938217874316
276,8375966,1049.9926848507691,0.0,10.721718540583879,11257.726036641938
277,8375967,1082.6814657015327,0.0,10.743161977665046,11631.422356247369
278,8375968,1087.3394119828422,0.0,10.764648301620378,11704.826354486002
279,8375969,1091.318397816751,0.0,10.786177598223619,11771.154055060331
280,8375970,1091.0164193320968,0.0,10.807749953420064,11791.432655216995
281,8375971,1094.705074874017,0.0,10.829365453326906,11854.961319422324
282,8375972,1105.8813122608947,0.0,10.851024184233559,11999.944864234913
283,8375973,1100.157939782635,0.0,10.872726232602027,11961.716091880055
284,8375974,1101.0711857614099,0.0,10.89447168506723,11995.58885652108
285,8375975,1116.2434410718715,0.0,10.916260628437366,12185.204327524316
286,8375976,1480.4959767662308,0.0,10.93809314969424,16193.802901616591
287,8375977,1115.3599572036508,0.0,10.959969335993629,12224.310929547179
288,8375978,1082.9980795574754,0.0,10.981889274665615,11893.364994375697
289,8375979,1075.8192394789014,0.0,11.003853053214947,11838.156823047291
290,8375980,1056.3827045693258,0.0,11.025860759321377,11647.528609136716
291,8375981,1052.0477809815964,0.0,11.047912480840019,11622.931809946625
292,8375982,1050.3670810247916,0.0,11.0700083058017,11627.57231108513
293,8375983,1049.6437792941588,0.0,11.092148322413303,11642.804485629262
294,8375984,1054.0779996823753,0.0,11.114332619058128,11715.373494901367
295,8375985,1052.325609734483,0.0,11.136561284296246,11719.288643842483
296,8375986,1424.1180246670606,0.0,11.15883440686484,15891.497213091185
297,8375987,1050.8505642950397,0.0,11.181152075678568,11749.719968195477
298,8375988,55.355870802276264,0.0,11.203514379829924,620.1802945413095
299,8375989,54.96745219522939,0.0,11.225921408589585,617.0602983740501
300,8375990,68.91626283079745,0.0,11.248373251406765,775.1958474128603
301,8375991,68.67724587130066,0.0,11.270869997909577,774.052310029902
302,8375992,68.66154407460719,0.0,11.293411737905396,775.4230877948776
303,8375993,68.26130267884633,0.0,11.315998561381209,772.4448029118323
304,8375994,70.01584703735077,0.0,11.33863055850397,793.8838227972451
305,8375995,65.84701973013563,0.0,11.36130781962098,748.1082601587268
306,8375996,434.5380822990155,0.0,11.38403043526022,4946.794754171603
307,8375997,62.92246960228302,0.0,11.40679849613074,717.7439316321542
308,8375998,81.57117698154536,0.0,11.429612093123001,932.3269108785476
309,8375999,67.2001544773119,0.0,11.452471317309248,769.6078416701652
310,8376000,76.54297620869475,0.0,11.475376259943866,878.3594520507039
311,8376001,453.58359644018077,0.0,11.498327012463754,5215.452519358589
312,8376002,83.54304690822013,0.0,11.521323666488682,962.5264835142507
313,8376003,84.77643901599293,0.0,11.54436631382166,978.6902667819851
314,8376004,84.79998526119289,0.0,11.567455046449302,980.9200174484121
315,8376005,81.85163064646564,0.0,11.590589956542201,948.7086880975264
316,8376006,76.44507484828442,0.0,11.613771136455286,887.8156037971695
317,8376007,161.03994722388362,0.0,11.636998678728197,1874.0216530667922
318,8376008,73.271889688156,0.0,11.660272676085654,854.3702132559675
319,8376009,72.86317172335555,0.0,11.683593221437823,851.3036592394569
320,8376010,62.8161393301472,0.0,11.706960407880699,735.3860561139509
321,8376011,436.013210793291,0.0,11.730374328696461,5114.59817486214
322,8376012,62.98550964889548,0.0,11.753835077353854,740.3212926761973
323,8376013,62.919232922149504,0.0,11.777342747508563,741.0213715344795
324,8376014,63.37201007051786,0.0,11.800897433003579,747.8465909654511
325,8376015,63.34050903483451,0.0,11.824499227869586,748.9698001752672
326,8376016,66.18279293137358,0.0,11.848148226325325,784.1435406831101
327,8376017,63.31239027851841,0.0,11.871844522777975,751.6348537520103
328,8376018,62.78814781349556,0.0,11.895588211823533,746.9019509724513
329,8376019,63.06123321836832,0.0,11.919379388247178,751.6507634204676
330,8376020,62.329164021489774,0.0,11.943218147023673,744.4108028302717
331,8376021,435.462766052558,0.0,11.96710458331772,5211.228463491779
332,8376022,62.77513264543397,0.0,11.991038792484355,752.7390507547498
